    x             phi_n(x) ...
    -4.230        0.50010        1.49941        2.50241        3.49217        4.52134        5.44992
    -4.220        0.50010        1.49939        2.50250        3.49189        4.52203        5.44846
    -4.210        0.50011        1.49937        2.50259        3.49161        4.52274        5.44696
    -4.200        0.50011        1.49934        2.50269        3.49131        4.52347        5.44543
    -4.190        0.50012        1.49931        2.50279        3.49101        4.52422        5.44386
    -4.180        0.50012        1.49929        2.50290        3.49070        4.52499        5.44226
    -4.170        0.50013        1.49926        2.50301        3.49037        4.52578        5.44061
    -4.160        0.50013        1.49923        2.50312        3.49004        4.52660        5.43893
    -4.150        0.50014        1.49920        2.50323        3.48970        4.52743        5.43722
    -4.140        0.50014        1.49917        2.50335        3.48934        4.52829        5.43546
    -4.130        0.50015        1.49913        2.50348        3.48898        4.52917        5.43366
    -4.120        0.50015        1.49910        2.50361        3.48860        4.53008        5.43182
    -4.110        0.50016        1.49906        2.50374        3.48822        4.53100        5.42994
    -4.100        0.50017        1.49903        2.50388        3.48782        4.53196        5.42803
    -4.090        0.50018        1.49899        2.50402        3.48741        4.53294        5.42606
    -4.080        0.50018        1.49895        2.50416        3.48699        4.53394        5.42406
    -4.070        0.50019        1.49891        2.50432        3.48655        4.53497        5.42201
    -4.060        0.50020        1.49886        2.50447        3.48610        4.53603        5.41992
    -4.050        0.50021        1.49882        2.50463        3.48564        4.53711        5.41779
    -4.040        0.50021        1.49877        2.50480        3.48517        4.53822        5.41561
    -4.030        0.50022        1.49873        2.50497        3.48468        4.53936        5.41339
    -4.020        0.50023        1.49868        2.50515        3.48417        4.54053        5.41112
    -4.010        0.50024        1.49863        2.50533        3.48366        4.54172        5.40881
    -4.000        0.50025        1.49857        2.50552        3.48312        4.54295        5.40644
    -3.990        0.50026        1.49852        2.50572        3.48258        4.54420        5.40404
    -3.980        0.50027        1.49846        2.50592        3.48201        4.54549        5.40158
    -3.970        0.50028        1.49841        2.50613        3.48144        4.54681        5.39908
    -3.960        0.50030        1.49835        2.50634        3.48084        4.54816        5.39653
    -3.950        0.50031        1.49828        2.50657        3.48023        4.54954        5.39393
    -3.940        0.50032        1.49822        2.50679        3.47960        4.55095        5.39128
    -3.930        0.50033        1.49815        2.50703        3.47895        4.55240        5.38859
    -3.920        0.50035        1.49808        2.50727        3.47829        4.55388        5.38584
    -3.910        0.50036        1.49801        2.50752        3.47761        4.55539        5.38304
